#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
1250.30,1249.71,1250.29,1249.70,7.10,-7.10,5.97,-5.97
1250.29,1249.71,1250.29,1249.71,10.66,-10.66,6.72,-6.72
1250.29,1249.71,1250.29,1249.71,14.48,-14.48,6.66,-6.66
1250.29,1249.70,1250.30,1249.71,18.16,-18.16,5.34,-5.34
1250.29,1249.70,1250.30,1249.71,20.66,-20.66,3.09,-3.09
1250.28,1249.71,1250.29,1249.72,21.60,-21.60,0.28,-0.28
1250.40,1249.59,1250.41,1249.60,21.66,-21.66,-2.47,2.47
1250.41,1249.60,1250.40,1249.59,20.79,-20.79,-5.09,5.09
1250.41,1249.59,1250.41,1249.59,18.97,-18.97,-8.97,8.97
1250.42,1249.59,1250.41,1249.58,16.04,-16.04,-14.28,14.28
1250.42,1249.59,1250.41,1249.58,12.91,-12.91,-19.28,19.28
1250.42,1249.59,1250.41,1249.58,8.66,-8.66,-23.53,23.53
1250.43,1249.60,1250.40,1249.57,3.98,-3.98,-27.41,27.41
1250.47,1249.64,1250.36,1249.53,-0.78,0.78,-30.09,30.09
1250.47,1249.64,1250.36,1249.53,-5.53,5.53,-31.84,31.84
1250.47,1249.64,1250.36,1249.53,-10.71,10.71,-32.03,32.03
1250.47,1249.65,1250.35,1249.53,-16.71,16.71,-31.28,31.28
1250.47,1249.65,1250.35,1249.53,-22.77,22.77,-29.97,29.97
1250.47,1249.65,1250.35,1249.53,-26.52,26.52,-28.91,28.91
1250.47,1249.65,1250.35,1249.53,-27.71,27.71,-28.53,28.53
1250.47,1249.64,1250.36,1249.53,-26.96,26.96,-29.47,29.47
1250.47,1249.64,1250.36,1249.53,-24.34,24.34,-30.97,30.97
1250.47,1249.63,1250.37,1249.53,-20.21,20.21,-32.28,32.28
1250.46,1249.64,1250.36,1249.54,-16.59,16.59,-31.84,31.84
1250.46,1249.64,1250.36,1249.54,-14.21,14.21,-29.97,29.97
1250.46,1249.64,1250.36,1249.54,-13.34,13.34,-27.34,27.34
1250.46,1249.64,1250.36,1249.54,-13.59,13.59,-24.09,24.09
1250.46,1249.65,1250.35,1249.54,-14.21,14.21,-21.34,21.34
1250.46,1249.65,1250.35,1249.54,-14.46,14.46,-19.28,19.28
1250.46,1249.64,1250.36,1249.54,-14.21,14.21,-18.66,18.66
1250.46,1249.64,1250.36,1249.54,-13.59,13.59,-19.03,19.03
1250.46,1249.64,1250.36,1249.54,-12.90,12.90,-20.03,20.03
1250.46,1249.64,1250.36,1249.54,-12.59,12.59,-21.34,21.34
1250.46,1249.64,1250.36,1249.54,-12.84,12.84,-22.72,22.72
1250.46,1249.64,1250.36,1249.54,-13.71,13.71,-23.91,23.91
1250.47,1249.64,1250.36,1249.53,-15.09,15.09,-24.91,24.91
1250.47,1249.64,1250.36,1249.53,-16.65,16.65,-25.91,25.91
1250.47,1249.64,1250.36,1249.53,-18.09,18.09,-27.47,27.47
1250.47,1249.64,1250.36,1249.53,-18.71,18.71,-29.16,29.16
1250.47,1249.64,1250.36,1249.53,-18.96,18.96,-30.78,30.78
1250.47,1249.64,1250.36,1249.53,-19.21,19.21,-31.97,31.97
1250.47,1249.64,1250.36,1249.53,-19.59,19.59,-32.47,32.47
1250.47,1249.64,1250.36,1249.53,-19.77,19.77,-32.53,32.53
1250.47,1249.64,1250.36,1249.53,-19.65,19.65,-32.28,32.28
1250.47,1249.64,1250.36,1249.53,-19.46,19.46,-32.03,32.03
1250.47,1249.64,1250.36,1249.53,-19.46,19.46,-31.78,31.78
1250.47,1249.64,1250.36,1249.53,-19.52,19.52,-31.34,31.34
1250.47,1249.64,1250.36,1249.53,-19.59,19.59,-30.97,30.97
1250.47,1249.64,1250.36,1249.53,-19.40,19.40,-30.53,30.53
1250.47,1249.64,1250.36,1249.53,-19.09,19.09,-30.09,30.09
1250.47,1249.64,1250.36,1249.53,-18.77,18.77,-29.59,29.59
1250.47,1249.64,1250.36,1249.53,-18.40,18.40,-29.09,29.09
1250.47,1249.64,1250.36,1249.53,-18.15,18.15,-28.66,28.66
1250.47,1249.64,1250.36,1249.53,-17.90,17.90,-28.34,28.34
1250.47,1249.64,1250.36,1249.53,-17.71,17.71,-28.28,28.28
1250.47,1249.64,1250.36,1249.53,-17.65,17.65,-28.34,28.34
1250.47,1249.64,1250.36,1249.53,-17.71,17.71,-28.53,28.53
1250.47,1249.64,1250.36,1249.53,-17.84,17.84,-28.78,28.78
1250.47,1249.64,1250.36,1249.53,-18.02,18.02,-29.09,29.09
1250.47,1249.64,1250.36,1249.53,-18.21,18.21,-29.28,29.28
1250.47,1249.64,1250.36,1249.53,-18.46,18.46,-29.47,29.47
1250.47,1249.64,1250.36,1249.53,-18.59,18.59,-29.66,29.66
